timestamp_us,ax,ay,az,gx,gy,gz,dbfs
1348757534,-8.221688,0.124498,-3.335123,-0.026646,-0.006129,0.025181,-50.89
1348767546,-8.159439,0.083797,-3.392584,-0.025181,0.003064,0.024648,-50.64
1348777560,-8.219295,0.105345,-3.272874,-0.024381,-0.002398,0.028112,-50.81
1348787563,-8.157045,0.057461,-3.275268,-0.026913,-0.004530,0.025980,-50.74
1348797565,-8.238448,0.165200,-3.311181,-0.027446,0.001332,0.023582,-50.70
1348807569,-8.166622,0.100556,-3.308787,-0.023315,-0.005196,0.026646,-56.64
1348817559,-8.224083,0.095768,-3.277662,-0.023715,-0.004397,0.026247,-50.89
1348827558,-8.197746,0.131681,-3.220201,-0.027446,-0.001732,0.024515,-50.45
1348837572,-8.185776,0.105345,-3.272874,-0.027979,-0.002665,0.025447,-51.23
1348847590,-8.214506,0.062249,-3.284845,-0.029711,-0.003464,0.024914,-51.34
1348857556,-8.171411,0.124498,-3.201048,-0.027845,-0.003198,0.025047,-50.71
1348867539,-8.200141,0.088585,-3.320758,-0.024781,-0.000933,0.025447,-50.55
1348877570,-8.224083,0.153229,-3.280056,-0.027845,-0.003198,0.028378,-51.64
1348887554,-8.171411,0.179565,-3.272874,-0.026913,-0.006662,0.024248,-50.32
1348897551,-8.178593,0.100556,-3.272874,-0.027845,-0.005462,0.024381,-50.89
1348907550,-8.200141,0.069432,-3.248932,-0.026113,-0.002531,0.026113,-50.20
1348917550,-8.166622,0.119710,-3.323152,-0.028511,-0.004130,0.027446,-50.63
1348927543,-8.224083,0.102951,-3.294421,-0.028378,-0.004663,0.026113,-50.35
1348937570,-8.214506,0.081403,-3.320758,-0.027446,-0.002132,0.027179,-52.05
1348947544,-8.204929,0.131681,-3.270479,-0.028112,-0.004130,0.022649,-50.84
1348957573,-8.190564,0.172383,-3.332729,-0.025580,-0.003064,0.021717,-51.48
1348967544,-8.252813,0.100556,-3.385401,-0.026113,0.000666,0.025047,-50.09
1348977546,-8.216900,0.138864,-3.258508,-0.026113,-0.002531,0.023182,-50.21
1348987574,-8.159439,0.100556,-3.275268,-0.026913,-0.003198,0.023315,-52.70
1348997531,-8.161834,0.081403,-3.371036,-0.026646,-0.002931,0.020784,-49.55
1349007571,-8.197746,0.131681,-3.282450,-0.028378,0.003198,0.025847,-51.87
1349017548,-8.207323,0.067038,-3.378219,-0.024248,0.000133,0.026513,-50.10
1349027552,-8.204929,0.155623,-3.248932,-0.027312,-0.002398,0.024648,-50.72
1349037580,-8.259995,0.076614,-3.368642,-0.027179,-0.004397,0.026380,-51.36
1349047568,-8.145074,0.134075,-3.318364,-0.027312,-0.001732,0.023582,-51.80
1349057564,-8.212111,0.081403,-3.263297,-0.025047,-0.001865,0.024248,-50.05
1349067558,-8.214506,0.028730,-3.332729,-0.026247,-0.004530,0.028511,-51.09
1349077547,-8.173804,0.079009,-3.248932,-0.029044,-0.000799,0.021983,-51.03
1349087545,-8.176199,0.110133,-3.215413,-0.026247,-0.003464,0.024781,-50.21
1349097556,-8.137892,0.057461,-3.282450,-0.029577,-0.001998,0.020784,-51.10
1349107539,-8.240842,0.055067,-3.201048,-0.028112,-0.000666,0.023715,-50.72
1349117572,-8.219295,0.124498,-3.337517,-0.025980,-0.001066,0.025447,-52.41
1349127553,-8.257602,0.119710,-3.308787,-0.024648,-0.005995,0.025847,-49.91
1349137565,-8.250419,0.112527,-3.284845,-0.026247,-0.000266,0.024381,-51.68
1349147574,-8.221688,0.062249,-3.260903,-0.029178,-0.000400,0.023049,-52.82
1349157573,-8.147469,0.134075,-3.337517,-0.025714,-0.005329,0.025580,-53.70
1349167572,-8.166622,0.069432,-3.375824,-0.028378,-0.002798,0.023582,-51.26
1349177580,-8.204929,0.122104,-3.387795,-0.028245,-0.003997,0.027579,-51.14
1349187557,-8.176199,0.160412,-3.335123,-0.025181,-0.003864,0.021051,-50.75
1349197551,-8.188169,0.138864,-3.303998,-0.024781,-0.001466,0.024515,-50.10
1349207552,-8.192958,0.129287,-3.272874,-0.028112,0.001865,0.024248,-50.72
1349217570,-8.176199,0.114922,-3.414132,-0.025580,-0.001998,0.026646,-53.02
1349227570,-8.164227,0.040701,-3.320758,-0.026113,-0.004930,0.023049,-52.59
1349237559,-8.195353,0.110133,-3.260903,-0.029977,-0.003864,0.027179,-50.53
1349247563,-8.147469,0.086191,-3.265691,-0.026646,-0.003864,0.028511,-51.05
1349257545,-8.161834,0.119710,-3.397372,-0.029444,0.000666,0.025181,-49.76
1349267547,-8.180987,0.067038,-3.323152,-0.026247,0.000000,0.028511,-50.51
1349277540,-8.178593,0.155623,-3.280056,-0.028511,0.001066,0.023982,-50.34
1349287568,-8.204929,0.134075,-3.287239,-0.023848,0.000000,0.026247,-51.73
1349297573,-8.195353,0.134075,-3.294421,-0.029444,-0.001466,0.027312,-53.07
1349307544,-8.216900,0.090980,-3.311181,-0.029977,0.000266,0.022116,-50.14
1349317538,-8.173804,0.105345,-3.337517,-0.028378,-0.001199,0.025714,-49.14
1349327541,-8.214506,0.088585,-3.268085,-0.028911,-0.001865,0.024648,-49.75
1349337570,-8.212111,0.095768,-3.315969,-0.026779,-0.003331,0.022916,-52.27
1349347543,-8.207323,0.165200,-3.284845,-0.028245,-0.002265,0.025714,-50.89
1349357577,-8.195353,0.076614,-3.241749,-0.028245,-0.001865,0.023982,-55.40
1349367550,-8.207323,0.093374,-3.244143,-0.028112,-0.002798,0.025980,-50.32
1349377567,-8.133103,0.143652,-3.320758,-0.029444,-0.001599,0.023848,-55.03
1349387561,-8.212111,0.074220,-3.289633,-0.027179,-0.003464,0.024115,-49.71
1349397573,-8.226477,0.126893,-3.205836,-0.026779,-0.003198,0.026646,-54.46
1349407549,-8.188169,0.067038,-3.260903,-0.025181,0.000933,0.023715,-50.32
1349417574,-8.169016,0.136469,-3.246537,-0.029977,-0.005196,0.025980,-53.37
1349427557,-8.231265,0.102951,-3.248932,-0.026513,-0.005596,0.023715,-51.21
1349437591,-8.245630,0.124498,-3.215413,-0.026113,-0.002398,0.023982,-52.54
1349447547,-8.216900,0.146046,-3.327940,-0.026113,-0.004263,0.024781,-50.40
1349457564,-8.200141,0.153229,-3.287239,-0.026646,-0.001998,0.027046,-51.63
1349467540,-8.197746,0.105345,-3.320758,-0.027446,-0.001466,0.024248,-50.76
1349477572,-8.176199,0.129287,-3.296816,-0.027845,-0.001466,0.026646,-52.67
1349487547,-8.128315,0.062249,-3.318364,-0.029178,-0.003597,0.026779,-50.36
1349497568,-8.142680,0.112527,-3.320758,-0.028511,-0.003997,0.023449,-51.15
1349507567,-8.195353,0.062249,-3.299210,-0.023848,-0.001599,0.028245,-50.51
1349517549,-8.192958,0.119710,-3.272874,-0.029977,0.000799,0.027712,-50.36
1349527575,-8.190564,0.174777,-3.244143,-0.026913,-0.003331,0.026247,-51.21
1349537568,-8.202535,0.143652,-3.227384,-0.024515,-0.005729,0.025447,-50.78
1349547563,-8.200141,0.067038,-3.260903,-0.027312,-0.002265,0.024248,-50.50
1349557570,-8.183381,0.143652,-3.260903,-0.030377,-0.003997,0.022250,-52.41
1349567553,-8.166622,0.112527,-3.268085,-0.027845,-0.000266,0.027979,-50.23
1349577551,-8.200141,0.086191,-3.287239,-0.031443,-0.001865,0.023049,-50.92
1349587571,-8.224083,0.112527,-3.246537,-0.027979,-0.003464,0.024781,-51.36
1349597578,-8.164227,0.090980,-3.303998,-0.025181,-0.002798,0.026247,-50.62
1349607554,-8.188169,0.122104,-3.287239,-0.024248,-0.001199,0.027845,-50.50
1349617539,-8.202535,0.110133,-3.172317,-0.027312,-0.001066,0.021850,-49.84
1349627547,-8.190564,0.110133,-3.363853,-0.027979,-0.003864,0.024781,-50.15
1349637571,-8.216900,0.134075,-3.354277,-0.027712,-0.004263,0.024115,-52.21
1349647576,-8.204929,0.126893,-3.275268,-0.029444,-0.000666,0.025980,-53.12
1349657539,-8.216900,0.112527,-3.236961,-0.026513,-0.006262,0.025847,-50.08
1349667576,-8.152257,0.057461,-3.342306,-0.027446,0.000400,0.025714,-51.36
1349677580,-8.192958,0.112527,-3.327940,-0.027179,-0.001466,0.026913,-51.66
1349687563,-8.257602,0.124498,-3.186682,-0.027712,-0.003464,0.026247,-50.59
1349697573,-8.176199,0.079009,-3.284845,-0.025047,-0.002931,0.025580,-51.20
1349707570,-8.171411,0.071826,-3.205836,-0.028378,-0.003331,0.026779,-51.21
1349717554,-8.188169,0.146046,-3.320758,-0.026913,-0.002798,0.025447,-49.96
1349727574,-8.240842,0.136469,-3.270479,-0.027046,-0.004796,0.024515,-53.11
1349737572,-8.200141,0.107739,-3.260903,-0.022916,-0.001865,0.029711,-50.99
1349747569,-8.171411,0.131681,-3.337517,-0.025580,-0.003464,0.028378,-55.94
1349757562,-8.180987,0.129287,-3.272874,-0.026247,-0.004663,0.021983,-51.88
1349767565,-8.231265,0.102951,-3.222595,-0.027579,-0.004263,0.026646,-50.82
1349777573,-8.183381,0.047884,-3.354277,-0.028911,-0.005329,0.023715,-53.06
1349787560,-8.202535,0.138864,-3.280056,-0.026646,-0.003464,0.024115,-50.75
1349797553,-8.173804,0.081403,-3.294421,-0.026247,-0.002265,0.026247,-51.37
1349807584,-8.212111,0.064643,-3.268085,-0.025314,-0.003198,0.023715,-51.24
1349817565,-8.183381,0.169988,-3.361459,-0.029444,-0.004663,0.023049,-51.15
1349827576,-8.207323,0.119710,-3.356671,-0.026646,-0.004130,0.025847,-50.17
1349837554,-8.135497,0.074220,-3.359065,-0.028645,-0.002798,0.025580,-50.83
1349847561,-8.209718,0.071826,-3.272874,-0.028911,0.001332,0.026779,-50.29
1349857553,-8.200141,0.122104,-3.296816,-0.028378,-0.002665,0.027712,-50.38
1349867550,-8.128315,0.062249,-3.299210,-0.030910,-0.003064,0.024914,-50.70
1349877573,-8.209718,0.129287,-3.356671,-0.027579,-0.004663,0.020518,-51.27
1349887590,-8.197746,0.122104,-3.306392,-0.027979,-0.002132,0.025580,-52.14
1349897541,-8.219295,0.138864,-3.313575,-0.026513,-0.006395,0.023182,-50.47
1349907568,-8.149862,0.100556,-3.263297,-0.027312,-0.004130,0.022649,-57.87
1349917545,-8.180987,0.124498,-3.351882,-0.028911,-0.001998,0.025714,-48.83
1349927572,-8.180987,0.119710,-3.268085,-0.029444,-0.004530,0.025580,-52.75
1349937576,-8.188169,0.136469,-3.347094,-0.024115,-0.004930,0.027046,-52.62
1349947574,-8.202535,0.126893,-3.368642,-0.025980,-0.001199,0.025980,-56.32
1349957574,-8.176199,0.100556,-3.287239,-0.029844,-0.001199,0.023182,-51.26
1349967592,-8.214506,0.095768,-3.296816,-0.029178,-0.003730,0.024248,-54.05
1349977549,-8.173804,0.055067,-3.287239,-0.025314,0.001199,0.030510,-50.74
1349987565,-8.197746,0.079009,-3.263297,-0.026913,-0.000266,0.025047,-50.97
1349997570,-8.154651,0.079009,-3.294421,-0.027446,-0.001865,0.024515,-52.26
1350007570,-8.195353,0.110133,-3.258508,-0.027312,-0.002398,0.027312,-52.89
1350017548,-8.166622,0.076614,-3.275268,-0.027979,-0.001865,0.023848,-50.47
1350027554,-8.204929,0.093374,-3.282450,-0.028112,-0.002531,0.025314,-50.70
1350037544,-8.185776,0.079009,-3.268085,-0.025847,0.000000,0.026646,-50.22
1350047574,-8.185776,0.035913,-3.208230,-0.025047,-0.001998,0.027579,-51.20
1350057595,-8.197746,0.071826,-3.280056,-0.028511,-0.001599,0.026113,-51.36
1350067539,-8.204929,0.117316,-3.251326,-0.026646,-0.000799,0.025580,-50.48
1350077559,-8.188169,0.114922,-3.301604,-0.029577,-0.003064,0.026380,-49.96
1350087564,-8.185776,0.102951,-3.323152,-0.025714,0.001599,0.027179,-51.68
1350097553,-8.214506,0.114922,-3.277662,-0.027579,-0.001199,0.028245,-50.36
1350107555,-8.180987,0.102951,-3.303998,-0.027312,-0.001066,0.026380,-50.14
1350117568,-8.183381,0.102951,-3.327940,-0.026513,-0.003064,0.023848,-51.19
1350127581,-8.190564,0.155623,-3.320758,-0.027179,-0.000933,0.026913,-51.18
1350137537,-8.224083,0.079009,-3.299210,-0.029577,-0.001998,0.024914,-49.33
1350147578,-8.149862,0.083797,-3.272874,-0.028112,0.000533,0.024648,-51.38
1350157571,-8.101978,0.117316,-3.241749,-0.024781,-0.004530,0.023848,-49.92
1350167573,-8.188169,0.102951,-3.215413,-0.028511,-0.002798,0.025447,-53.84
1350177555,-8.231265,0.165200,-3.277662,-0.025714,0.000400,0.024515,-50.77
1350187562,-8.202535,0.153229,-3.303998,-0.024515,-0.001865,0.026380,-50.44
1350197570,-8.185776,0.100556,-3.229778,-0.027979,-0.001998,0.023182,-52.16
1350207565,-8.197746,0.102951,-3.294421,-0.027312,-0.002132,0.024515,-51.06
1350217556,-8.133103,0.098162,-3.292027,-0.031043,-0.001199,0.022250,-50.87
1350227553,-8.209718,0.129287,-3.327940,-0.028511,-0.002665,0.025047,-49.28
1350237569,-8.209718,0.059855,-3.380613,-0.027845,-0.002665,0.023715,-51.44
1350247575,-8.204929,0.083797,-3.246537,-0.027579,-0.000266,0.028645,-53.46
1350257537,-8.197746,0.071826,-3.308787,-0.025047,-0.000666,0.026646,-50.36
1350267572,-8.166622,0.136469,-3.289633,-0.023315,-0.003198,0.027446,-52.80
1350277561,-8.212111,0.067038,-3.232172,-0.026779,-0.002265,0.024248,-51.15
1350287586,-8.190564,0.124498,-3.303998,-0.027712,-0.000799,0.024115,-51.54
1350297570,-8.209718,0.148441,-3.359065,-0.025714,-0.003864,0.021983,-53.26
1350307569,-8.212111,0.107739,-3.325546,-0.026113,-0.003597,0.024648,-52.04
1350317571,-8.121132,0.134075,-3.201048,-0.027312,-0.000533,0.021051,-52.69
1350327540,-8.183381,0.083797,-3.327940,-0.030243,0.001066,0.025314,-50.02
1350337572,-8.202535,0.102951,-3.277662,-0.024515,-0.001599,0.024115,-52.50
1350347574,-8.161834,0.102951,-3.275268,-0.027312,-0.003997,0.024515,-51.32
1350357583,-8.228871,0.153229,-3.301604,-0.026380,-0.003464,0.024248,-51.45
1350367544,-8.140285,0.074220,-3.284845,-0.027446,-0.003864,0.025580,-50.74
1350377540,-8.231265,0.069432,-3.361459,-0.029044,-0.003997,0.027312,-50.15
1350387579,-8.190564,0.112527,-3.244143,-0.025714,-0.002398,0.022116,-51.33
1350397575,-8.195353,0.114922,-3.296816,-0.025980,0.000400,0.026113,-50.84
1350407555,-8.188169,0.090980,-3.248932,-0.027046,-0.002798,0.026380,-51.57
1350417563,-8.173804,0.059855,-3.287239,-0.024381,-0.005196,0.023582,-51.03
1350427538,-8.226477,0.112527,-3.325546,-0.030243,-0.003597,0.026247,-50.59
1350437543,-8.255207,0.112527,-3.299210,-0.026247,-0.003331,0.028511,-50.74
1350447542,-8.171411,0.105345,-3.253720,-0.026113,-0.003464,0.027179,-50.48
1350457573,-8.183381,0.045490,-3.227384,-0.026247,-0.003064,0.026513,-53.19
1350467560,-8.104373,0.134075,-3.287239,-0.025714,-0.001998,0.024381,-51.10
1350477545,-8.149862,0.083797,-3.268085,-0.027179,-0.001466,0.023449,-50.34
1350487570,-8.221688,0.150835,-3.246537,-0.026513,-0.003331,0.026247,-54.77
1350497567,-8.133103,0.141258,-3.241749,-0.027312,-0.001332,0.026380,-50.96
1350507572,-8.178593,0.105345,-3.347094,-0.030510,-0.003597,0.025714,-53.47
1350517559,-8.231265,0.117316,-3.282450,-0.026913,-0.002132,0.026113,-51.22
1350527580,-8.159439,0.093374,-3.402161,-0.026779,0.002398,0.026646,-51.09
1350537576,-8.140285,0.138864,-3.275268,-0.024781,-0.001865,0.027046,-51.30
1350547578,-8.202535,0.117316,-3.311181,-0.025047,-0.003597,0.028112,-51.19
1350557541,-8.214506,0.124498,-3.315969,-0.027845,-0.005729,0.026247,-50.27
1350567551,-8.195353,0.155623,-3.260903,-0.027845,-0.004263,0.028511,-50.49
1350577554,-8.180987,0.090980,-3.275268,-0.025314,-0.003198,0.026380,-50.67
1350587555,-8.190564,0.114922,-3.342306,-0.027446,-0.001599,0.024115,-50.83
1350597579,-8.137892,0.067038,-3.282450,-0.026247,-0.002665,0.023049,-51.37
1350607570,-8.204929,0.110133,-3.277662,-0.026913,-0.001732,0.023848,-51.43
1350617569,-8.185776,0.143652,-3.303998,-0.027179,0.000266,0.026380,-51.54
1350627559,-8.197746,0.086191,-3.260903,-0.025714,-0.001732,0.027312,-50.45
1350637570,-8.152257,0.169988,-3.244143,-0.027712,-0.003331,0.025181,-55.03
1350647549,-8.176199,0.129287,-3.234566,-0.026646,-0.003064,0.022916,-50.51
1350657552,-8.147469,0.083797,-3.311181,-0.025314,-0.000133,0.028645,-51.04
1350667554,-8.212111,0.110133,-3.320758,-0.029977,-0.002931,0.024115,-50.87
1350677544,-8.176199,0.134075,-3.287239,-0.027712,-0.001466,0.027046,-49.90
1350687553,-8.176199,0.114922,-3.222595,-0.026779,-0.003331,0.026113,-50.51
1350697542,-8.180987,0.124498,-3.351882,-0.023449,-0.001865,0.025580,-50.88
1350707539,-8.147469,0.148441,-3.299210,-0.026513,-0.002931,0.028378,-50.21
1350717555,-8.216900,0.090980,-3.323152,-0.026646,-0.001332,0.022516,-50.11
1350727564,-8.240842,0.062249,-3.282450,-0.025047,-0.005329,0.022383,-49.88
1350737575,-8.219295,0.126893,-3.339911,-0.025714,0.000133,0.024115,-54.01
1350747554,-8.200141,0.124498,-3.311181,-0.026513,-0.003331,0.023449,-50.00
1350757572,-8.161834,0.112527,-3.339911,-0.029044,-0.002931,0.028245,-51.87
1350767570,-8.233660,0.074220,-3.344700,-0.026113,-0.002265,0.025714,-52.37
1350777554,-8.221688,0.102951,-3.282450,-0.028112,-0.003331,0.025980,-51.11
1350787548,-8.176199,0.134075,-3.213019,-0.028245,-0.003997,0.023582,-50.64
1350797558,-8.161834,0.100556,-3.371036,-0.026646,-0.000533,0.023982,-50.66
1350807544,-8.195353,0.083797,-3.292027,-0.026513,-0.003597,0.026779,-50.56
1350817556,-8.176199,0.112527,-3.303998,-0.027712,-0.001466,0.023848,-50.25
1350827543,-8.171411,0.110133,-3.332729,-0.027845,-0.000666,0.025314,-50.17
1350837574,-8.188169,0.081403,-3.418920,-0.023848,-0.000933,0.028378,-53.98
1350847545,-8.197746,0.181959,-3.306392,-0.024914,-0.001865,0.026779,-49.72
1350857573,-8.192958,0.169988,-3.318364,-0.027179,-0.004397,0.025181,-53.51
1350867557,-8.157045,0.098162,-3.256114,-0.026913,-0.001732,0.025847,-50.94
1350877570,-8.164227,0.138864,-3.330335,-0.027446,-0.003331,0.026913,-54.40
1350887560,-8.202535,0.143652,-3.335123,-0.028112,-0.008527,0.024248,-50.01
1350897542,-8.183381,0.102951,-3.335123,-0.029711,-0.004397,0.023582,-51.14
1350907555,-8.207323,0.117316,-3.294421,-0.026646,-0.002931,0.023049,-50.96
1350917561,-8.171411,0.050278,-3.301604,-0.026779,-0.003464,0.025714,-51.45
1350927545,-8.178593,0.107739,-3.287239,-0.027979,-0.001732,0.023982,-50.60
1350937553,-8.257602,0.081403,-3.311181,-0.026913,-0.004930,0.027712,-50.39
1350947537,-8.195353,0.100556,-3.325546,-0.030910,-0.000133,0.023315,-49.88
1350957557,-8.209718,0.143652,-3.270479,-0.026646,0.000133,0.027312,-50.97
1350967579,-8.190564,0.110133,-3.387795,-0.026380,0.000266,0.024115,-51.28
1350977575,-8.209718,0.112527,-3.320758,-0.026380,0.000133,0.024381,-52.03
1350987570,-8.238448,0.165200,-3.289633,-0.027179,-0.003864,0.025447,-51.93
1350997573,-8.140285,0.158017,-3.248932,-0.024248,-0.002665,0.026113,-54.95
1351007554,-8.197746,0.088585,-3.303998,-0.027179,0.000000,0.026913,-50.79
1351017544,-8.180987,0.134075,-3.323152,-0.024648,-0.001599,0.025447,-50.83
1351027548,-8.228871,0.117316,-3.318364,-0.027712,-0.002665,0.026913,-50.15
1351037575,-8.224083,0.131681,-3.217807,-0.030377,-0.003597,0.026247,-51.26
1351047571,-8.221688,0.086191,-3.347094,-0.027579,-0.004397,0.020917,-50.63
1351057573,-8.166622,0.079009,-3.244143,-0.026513,-0.002531,0.023315,-53.35
1351067573,-8.159439,0.076614,-3.299210,-0.025980,-0.001066,0.026247,-54.11
1351077563,-8.180987,0.150835,-3.217807,-0.029044,-0.001865,0.023582,-50.68
1351087554,-8.250419,0.062249,-3.280056,-0.028245,-0.004397,0.025314,-51.05
1351097565,-8.207323,0.112527,-3.256114,-0.027312,-0.003064,0.024248,-50.08
1351107554,-8.207323,0.141258,-3.239355,-0.025580,-0.001865,0.023715,-50.83
1351117564,-8.178593,0.119710,-3.277662,-0.028112,0.000400,0.024248,-51.29
1351127590,-8.140285,0.134075,-3.323152,-0.027312,-0.002265,0.026779,-54.27
1351137541,-8.128315,0.119710,-3.332729,-0.027579,-0.003864,0.026513,-49.48
1351147567,-8.209718,0.181959,-3.330335,-0.029577,-0.002665,0.026913,-52.29
1351157570,-8.197746,0.074220,-3.359065,-0.028245,-0.001998,0.022916,-51.81
1351167542,-8.157045,0.090980,-3.217807,-0.030643,-0.002798,0.025447,-50.30
1351177556,-8.202535,0.122104,-3.251326,-0.030110,-0.003064,0.024914,-51.07
1351187544,-8.195353,0.067038,-3.256114,-0.026113,-0.000400,0.026113,-50.24
1351197551,-8.159439,0.126893,-3.179500,-0.027046,-0.002398,0.024914,-49.93
1351207543,-8.183381,0.129287,-3.265691,-0.025847,-0.003331,0.023982,-49.23
1351217576,-8.173804,0.138864,-3.270479,-0.026913,-0.002931,0.024381,-55.71
1351227547,-8.228871,0.158017,-3.318364,-0.029444,-0.002398,0.025047,-49.71
1351237571,-8.209718,0.131681,-3.268085,-0.027712,-0.001998,0.023848,-53.01
1351247569,-8.178593,0.105345,-3.217807,-0.029311,-0.001599,0.021450,-51.71
1351257549,-8.219295,0.138864,-3.306392,-0.029178,-0.002398,0.027179,-50.32
1351267572,-8.178593,0.052672,-3.320758,-0.027712,-0.004930,0.025847,-53.00
1351277565,-8.209718,0.081403,-3.368642,-0.028112,-0.003331,0.026247,-50.97
1351287549,-8.176199,0.093374,-3.390190,-0.028911,-0.002398,0.025447,-50.90
1351297556,-8.164227,0.117316,-3.306392,-0.023982,-0.004796,0.025181,-50.93
1351307545,-8.209718,0.134075,-3.320758,-0.028245,-0.002132,0.021717,-50.13
1351317554,-8.257602,0.102951,-3.359065,-0.027312,-0.007061,0.025047,-50.94
1351327544,-8.209718,0.112527,-3.342306,-0.028112,-0.002665,0.025447,-49.99
1351337565,-8.221688,0.059855,-3.294421,-0.028911,-0.001599,0.026913,-50.60
1351347555,-8.212111,0.093374,-3.347094,-0.023715,-0.001599,0.024515,-50.50
1351357547,-8.152257,0.088585,-3.213019,-0.028778,-0.002265,0.021184,-50.01
1351367546,-8.192958,0.050278,-3.265691,-0.028378,-0.003864,0.024248,-50.68
1351377555,-8.204929,0.086191,-3.337517,-0.025314,-0.004130,0.027046,-50.22
1351387556,-8.159439,0.150835,-3.306392,-0.032109,-0.003597,0.028511,-51.02
1351397558,-8.180987,0.057461,-3.260903,-0.026513,-0.006662,0.023715,-49.74
1351407563,-8.197746,0.143652,-3.339911,-0.025047,-0.005196,0.026247,-51.68
1351417568,-8.178593,0.114922,-3.342306,-0.025181,-0.001998,0.025980,-51.18
1351427599,-8.224083,0.143652,-3.284845,-0.026646,-0.002531,0.026646,-51.18
1351437550,-8.161834,0.112527,-3.327940,-0.029844,-0.002132,0.028511,-50.55
1351447574,-8.212111,0.081403,-3.323152,-0.027845,-0.002398,0.024515,-52.03
1351457566,-8.133103,0.088585,-3.303998,-0.028778,-0.001732,0.023982,-50.86
1351467542,-8.176199,0.055067,-3.392584,-0.028112,-0.002398,0.028511,-50.60
1351477574,-8.202535,0.119710,-3.296816,-0.026646,-0.002265,0.022250,-53.12
1351487565,-8.224083,0.100556,-3.320758,-0.027446,-0.001998,0.024248,-49.60
1351497559,-8.133103,0.141258,-3.196259,-0.025847,-0.000666,0.024515,-51.49
1351507536,-8.145074,0.155623,-3.342306,-0.027446,-0.000266,0.026646,-50.67
1351517573,-8.185776,0.124498,-3.234566,-0.023848,-0.001732,0.025181,-51.34
1351527584,-8.183381,0.107739,-3.349488,-0.026513,-0.001599,0.023315,-51.14
1351537564,-8.202535,0.131681,-3.292027,-0.026646,-0.000933,0.024781,-50.06
1351547564,-8.195353,0.102951,-3.198653,-0.027712,-0.001998,0.027845,-51.69
1351557581,-8.176199,0.126893,-3.342306,-0.026646,-0.001865,0.025714,-51.27
1351567588,-8.152257,0.110133,-3.332729,-0.026513,-0.003864,0.022250,-51.77
1351577552,-8.195353,0.079009,-3.318364,-0.024648,-0.001199,0.024781,-50.67
1351587560,-8.164227,0.117316,-3.251326,-0.027446,0.000266,0.025714,-51.03
1351597542,-8.221688,0.047884,-3.359065,-0.028645,-0.001865,0.023182,-50.62
1351607546,-8.207323,0.071826,-3.327940,-0.026913,0.000533,0.025847,-51.00
1351617547,-8.207323,0.090980,-3.270479,-0.028645,-0.002265,0.023582,-50.54
1351627535,-8.238448,0.074220,-3.284845,-0.028778,-0.005196,0.025447,-50.74
1351637555,-8.169016,0.138864,-3.232172,-0.030510,-0.003064,0.023848,-49.88
1351647568,-8.204929,0.102951,-3.270479,-0.026779,-0.000266,0.024781,-52.05
1351657540,-8.176199,0.179565,-3.380613,-0.027312,-0.002665,0.025447,-50.66
1351667540,-8.192958,0.193930,-3.241749,-0.028511,-0.003464,0.023982,-50.34
1351677572,-8.185776,0.131681,-3.270479,-0.027712,-0.001732,0.025847,-52.58
1351687562,-8.109161,0.138864,-3.303998,-0.024515,-0.002798,0.026380,-50.27
1351697565,-8.228871,0.138864,-3.248932,-0.028778,-0.002132,0.025980,-51.21
1351707566,-8.219295,0.117316,-3.244143,-0.024381,-0.003064,0.025580,-50.27
1351717550,-8.200141,0.023942,-3.284845,-0.026247,-0.000533,0.028245,-50.26
1351727572,-8.169016,0.107739,-3.308787,-0.028112,-0.001998,0.026779,-53.07
1351737555,-8.238448,0.131681,-3.421314,-0.028511,-0.003997,0.026380,-50.36
1351747565,-8.188169,0.067038,-3.315969,-0.028645,0.000266,0.024781,-50.88
1351757567,-8.200141,0.057461,-3.222595,-0.028911,-0.001066,0.024648,-52.67
1351767544,-8.171411,0.086191,-3.272874,-0.030510,-0.000666,0.024381,-50.49
